name,pointx_class,lat,lon,poi_class,Entertainment,Gambling,Sports
Fez Club,4250312.0,51.46081781013379,-0.2166373577123488,Entertainment,1,0,0
Valley Golf Course,4240292.0,51.64598731527861,-0.0111127130874858,Sports,0,0,1
Drewitts Events,4210273.0,51.33605286983733,-0.2717011107529188,Entertainment,1,0,0
Docklands Sailing & Watersports Centre,4230287.0,51.49434771293626,-0.0248702391455698,Sports,0,0,1
Colin Lewin Management,4210273.0,51.62787160026991,-0.536805585810202,Entertainment,1,0,0
David Lloyd Leisure Ltd,4240293.0,51.34658752782259,-0.4616227102970139,Sports,0,0,1
East Ham Working Mens Social Club,4250314.0,51.53144710338755,0.0418659557665799,Entertainment,1,0,0
Ealing Ex-service Men's Club Ltd,4250314.0,51.512847648105655,-0.3126345179010776,Entertainment,1,0,0
Elm Park Luncheon Club,4250314.0,51.5740062141338,-0.4120218370751209,Entertainment,1,0,0
David Lloyd Leisure Ltd,4240293.0,51.35533809345161,-0.2251312902700424,Sports,0,0,1
Infernos,4250312.0,51.46313217436517,-0.1359141986083634,Entertainment,1,0,0
New Saigon,4250314.0,51.4808798609101,-0.0608336003313504,Entertainment,1,0,0
Dunton Green Social Club,4250314.0,51.29607728007621,0.1649791448739401,Entertainment,1,0,0
Hanworth Royal Naval Association Club Ltd,4250314.0,51.43551242735907,-0.393677032248113,Entertainment,1,0,0
Hendon Leisure Centre,4240293.0,51.57393472815398,-0.2154822629357105,Sports,0,0,1
Walthamstow Conservative Club,4250314.0,51.584959154148045,-0.0092319729330469,Entertainment,1,0,0
White Water the Canoe Centre,4230287.0,51.39221899633544,-0.4280543656468373,Sports,0,0,1
Liquid Leisure,4230287.0,51.47387455995154,-0.5571877181930139,Sports,0,0,1
Hatch Farm Stables,4230321.0,51.37894712966229,-0.4903543493866195,Sports,0,0,1
Ilford Golf Club,4240292.0,51.56473571079968,0.055387662962856,Sports,0,0,1
East Finchley Constitutional Club,4250314.0,51.592648514475165,-0.1690007526823762,Entertainment,1,0,0
David Lloyd Leisure Ltd,4240293.0,51.480415611213935,-0.1945154890412015,Sports,0,0,1
David Lloyd Leisure Ltd,4240293.0,51.30567399869376,-0.5586233735060707,Sports,0,0,1
Up the Creek,4250315.0,51.48127122226869,-0.0116610438361221,Entertainment,1,0,0
Donna Maria's World,4210273.0,51.42719124244939,-0.0825560726103278,Entertainment,1,0,0
Cheam Social Club,4250314.0,51.36760817490001,-0.2177037263994314,Entertainment,1,0,0
Dulwich Riding School,4230321.0,51.44349859090654,-0.0750953154309162,Sports,0,0,1
Places Leisure,4240293.0,51.45156324253536,-0.1932964744625437,Sports,0,0,1
Tweeters Rehearsal Studios,4250315.0,51.310882666786206,-0.335782037973111,Entertainment,1,0,0
Trading Faces Ltd,4210273.0,51.51281099649347,-0.1317568377391551,Entertainment,1,0,0
Denham Waterski Club,4230287.0,51.59753965430676,-0.5010066963569089,Sports,0,0,1
Loughton Club,4250314.0,51.64551047429204,0.0541853286430199,Entertainment,1,0,0
The Cricklewood Club,4250314.0,51.563244712497216,-0.2227755996745078,Entertainment,1,0,0
The Royal British Legion,4250314.0,51.45629772191478,0.1940006683624146,Entertainment,1,0,0
Durnsford Sports Centre,4240293.0,51.6021615657667,-0.1356988588586797,Sports,0,0,1
Downe Liveries Ltd,4230321.0,51.33656756420666,0.0560216806670845,Sports,0,0,1
Lullingstone Park Golf Club,4240292.0,51.36038956842674,0.1643620819365155,Sports,0,0,1
Tylers Hall,4230321.0,51.594371878820496,0.2620758636386076,Sports,0,0,1
Twynersh Fishery,4230282.0,51.394793969838766,-0.5151744674405553,Sports,0,0,1
Wandsworth Constituional Club,4250314.0,51.45468844559943,-0.1869666177344268,Entertainment,1,0,0
Harringey Snooker London Ltd,4240301.0,51.58305775670959,-0.0995727085842637,Sports,0,0,1
Epic Creative Production,4210273.0,51.61338955531994,-0.3340114411052993,Entertainment,1,0,0
Southbury Leisure Centre,4240293.0,51.65214959727368,-0.0623506907375286,Sports,0,0,1
Devas Club,4250314.0,51.464907531448375,-0.1566308027271617,Entertainment,1,0,0
East Barnet Valley United Services Club,4250314.0,51.65018465472629,-0.1719218803088232,Entertainment,1,0,0
Shakespeare Walk Adventure Playground,4210271.0,51.55480589612274,-0.0814927836479797,Entertainment,1,0,0
Harehill Social Club,4250314.0,51.364676198874655,-0.5121408829395084,Entertainment,1,0,0
Walton Comrades Club,4250314.0,51.39319313918877,-0.4155876546256974,Entertainment,1,0,0
Sunbury Golf,4240292.0,51.40353559767096,-0.4410255252398245,Sports,0,0,1
M C M Creative Group,4210273.0,51.526608538782455,-0.0883006924533409,Entertainment,1,0,0
Walton Conservative Club,4250314.0,51.388781434846855,-0.4185139095763423,Entertainment,1,0,0
Heaven,4250312.0,51.5085788596946,-0.1244162872760588,Entertainment,1,0,0
J Y Productions Ltd,4210273.0,51.51113154236738,-0.1885312573577327,Entertainment,1,0,0
Parkside Social Club,4250314.0,51.34599218841034,-0.4940076582346114,Entertainment,1,0,0
Royal Epping Forest Golf Club,4240292.0,51.634513952702015,0.0115209403763789,Sports,0,0,1
Skullduggery Theatre Company,4210273.0,51.47695205741505,-0.0104966495966093,Entertainment,1,0,0
Orchard Theatre Dartford,4250315.0,51.44601879358007,0.2178871264855761,Entertainment,1,0,0
Bellingham Leisure & Lifestyle Centre,4240293.0,51.43226629284753,-0.0194737608181656,Sports,0,0,1
Erith Playhouse,4250315.0,51.481108428035846,0.1817624294321399,Entertainment,1,0,0
Bob Hope Theatre,4250315.0,51.45071923815584,0.0502063798929343,Entertainment,1,0,0
Unicorn Theatre for Children,4250315.0,51.50384055936493,-0.0806658666459599,Entertainment,1,0,0
Richmoor Ltd,4210273.0,51.531312994990415,-0.0642564639750706,Entertainment,1,0,0
Papercourt Sailing Club,4230287.0,51.29413741957873,-0.5112379478902074,Sports,0,0,1
N C M Productions Ltd,4210273.0,51.49957649511381,-0.187966508731289,Entertainment,1,0,0
Reynolds Sports Centre,4240293.0,51.50572851441426,-0.2800152841440168,Sports,0,0,1
The Victoria - Grosvenor Casino,4220280.0,51.51732164753468,-0.165599207862614,Gambling,0,1,0
CCTVenues,4250762.0,51.51883514689114,-0.1024635478509482,Entertainment,1,0,0
New Cross Theatre,4210273.0,51.48357644698466,0.0316466721831487,Entertainment,1,0,0
Blue Elephant Theatre,4250315.0,51.480040583805874,-0.0984287625810274,Entertainment,1,0,0
Darenth Valley Golf Course,4240292.0,51.33143209277015,0.1875746646341129,Sports,0,0,1
Wayfarers Ickenham L T C Ltd,4240305.0,51.568542011853225,-0.4574183575237486,Sports,0,0,1
John Gore Productions Ltd,4210273.0,51.51593777125821,-0.1320439917519692,Entertainment,1,0,0
The Place,4210273.0,51.527498909684766,-0.1284568746541756,Entertainment,1,0,0
Morden Recreational Ground,4240302.0,51.39374023715123,-0.1930138576785595,Sports,0,0,1
Dead Heat Racing,4220279.0,51.54923550812583,-0.2443362502354176,Gambling,0,1,0
Murgatroyd Ltd,4210273.0,51.528528300752576,-0.12534386360549,Entertainment,1,0,0
Corsica Studios,4250312.0,51.49351484520189,-0.0987468472398586,Entertainment,1,0,0
Sutcliffe Park Sports Centre,4240302.0,51.45431238007651,0.0272710877849075,Sports,0,0,1
William Hill,4220279.0,51.57286777910248,-0.3709491164879274,Gambling,0,1,0
New Pantomime Productions Ltd,4210273.0,51.66443723114732,-0.0983527010418181,Entertainment,1,0,0
All the Greats Entertainments Mobile,4210273.0,51.62337469759435,-0.1542013496091808,Entertainment,1,0,0
Barnet Copthall Leisure Centre,4240293.0,51.60464122250749,-0.2252377485078298,Sports,0,0,1
Gilbert & George Ltd,4210273.0,51.51917620515852,-0.0726412035222576,Entertainment,1,0,0
Young Actors Theatre,4210273.0,51.53612558718476,-0.1106845105613156,Entertainment,1,0,0
Northwood Central Club,4250314.0,51.61093695618229,-0.4227063356073509,Entertainment,1,0,0
Virgin Active Health Club,4240293.0,51.49462358693682,-0.2756505335188651,Sports,0,0,1
Jillie Bushell Associates,4210273.0,51.45200783170328,-0.0648495166090936,Entertainment,1,0,0
Akram Khan Company,4210273.0,51.5110188110063,-0.1179779571135618,Entertainment,1,0,0
British Motor Cycle Racing Club Ltd,4210820.0,51.62266355183701,-0.1053295032649416,Entertainment,1,0,0
N M P Live Ltd,4210273.0,51.311471530741166,-0.3346960853513735,Entertainment,1,0,0
Ovation Within the Gatehouse,4210273.0,51.571792890554526,-0.1503908808748186,Entertainment,1,0,0
Yellow Go-rilla Productions Ltd,4210273.0,51.47137533325549,-0.1255710181648113,Entertainment,1,0,0
All Entertainment,4210273.0,51.55714096523156,-0.1958064939813757,Entertainment,1,0,0
Waterbird Parakites,4230287.0,51.352541841467485,0.2514866984918102,Sports,0,0,1
Magic Junior,4210273.0,51.465493673398655,-0.1768636605837609,Entertainment,1,0,0
Corsica Press Ltd,4210273.0,51.5338051198495,-0.1416218918551427,Entertainment,1,0,0
Ayres Clark Theatre School & Maxine Everett,4210273.0,51.63889181742606,-0.0995805427194242,Entertainment,1,0,0
Soho Artists,4210273.0,51.51652244607088,-0.1399760911897594,Entertainment,1,0,0
Graham Richards Ltd,4210273.0,51.47012299479466,-0.1646420811627874,Entertainment,1,0,0
Kidz Adventure Zone,4210271.0,51.59465205851996,-0.1131368357992853,Entertainment,1,0,0
Solar Management,4210273.0,51.5322611137905,-0.0950912873993985,Entertainment,1,0,0
Route 1,4210273.0,51.43285267317557,-0.0949420116067806,Entertainment,1,0,0
Vision Music Promotion,4210273.0,51.43670862940685,-0.0538274666315128,Entertainment,1,0,0
Sidcup Recreation Club,4250314.0,51.42285155161145,0.1048276789457402,Entertainment,1,0,0
Reel Time,4210273.0,51.5185758280064,-0.1675955571678926,Entertainment,1,0,0
Value Added Talent,4210273.0,51.54264070558015,-0.1048335937013633,Entertainment,1,0,0
Trinifold Management Ltd,4210273.0,51.539679742649525,-0.1474679936669179,Entertainment,1,0,0
Fair Play Theatre Company Ltd,4210273.0,51.45878156244991,-0.1236254920789094,Entertainment,1,0,0
Pimlico Toy Library,4210271.0,51.48755701054091,-0.1416448411531029,Entertainment,1,0,0
Dave Mauchline Theatre Programming,4210273.0,51.51211170360439,-0.127773230781738,Entertainment,1,0,0
Crown Music Management Services Ltd,4210273.0,51.51198549773567,-0.1278101107783966,Entertainment,1,0,0
B M I,4210273.0,51.52345629091514,-0.1508221361180538,Entertainment,1,0,0
Lisa Davies Promotions,4210273.0,51.297534892830384,-0.2181381967373118,Entertainment,1,0,0
Sunset Strip,4250312.0,51.51393970936699,-0.1325004495356743,Entertainment,1,0,0
Less Privilege Productions,4210273.0,51.39267228864845,-0.0549781319916716,Entertainment,1,0,0
Riverside Arts Centre,4210273.0,51.40661377397492,-0.405274929406607,Entertainment,1,0,0
Langham Arts,4210273.0,51.51733789210883,-0.1540246807660528,Entertainment,1,0,0
Gold's Gym,4240293.0,51.58323830588235,-0.3308131114618472,Sports,0,0,1
Cadogan Hall,4250315.0,51.49386490017879,-0.1572924356274913,Entertainment,1,0,0
Nuffield Fitness & Wellbeing Centres,4240293.0,51.51913892163813,-0.1799083181320022,Sports,0,0,1
Sceub,4240293.0,51.57464471663882,-0.2015541925892573,Sports,0,0,1
Knightsbridge Golf Club,4240292.0,51.50072003927401,-0.1591915564115129,Sports,0,0,1
Foots Cray Social Club,4250314.0,51.41767594444013,0.1165704499458094,Entertainment,1,0,0
Hyde Park Stables,4230321.0,51.51311222673007,-0.1747613630943508,Sports,0,0,1
West Wickham Leisure Centre,4240293.0,51.37964961878646,-0.0136411069985018,Sports,0,0,1
David Lloyd Leisure Ltd,4240293.0,51.43719067867038,0.2277776129600936,Sports,0,0,1
Linkside Lawn Tennis Club,4240305.0,51.57012531844894,0.0299042785244466,Sports,0,0,1
Rhodrons Social Club,4250314.0,51.367183868257136,-0.3054670758315516,Entertainment,1,0,0
Belvedere Social Club,4250314.0,51.482530663207136,0.1465632623887483,Entertainment,1,0,0
Royal Academy of Dramatic Art,4250315.0,51.521703530816666,-0.1315774315908603,Entertainment,1,0,0
Jenningsbet,4220279.0,51.45847931738324,0.003857901528333,Gambling,0,1,0
Welsh Harp Sailing Club,4230287.0,51.56789251414818,-0.2574695984002368,Sports,0,0,1
Blackburn Management,4210273.0,51.45780119378612,-0.1957966349403166,Entertainment,1,0,0
Royal Ocean Racing Club,4230287.0,51.5060143924605,-0.1408075151168824,Sports,0,0,1
Boo Productions Ltd,4210273.0,51.41000175395747,-0.1891230742173968,Entertainment,1,0,0
Balletboyz Ltd,4210273.0,51.41300896983466,-0.298282960884583,Entertainment,1,0,0
Gerriets GB Ltd,4210273.0,51.295158464287205,0.1936587570880857,Entertainment,1,0,0
Futures Theatre,4210273.0,51.50448442940864,-0.1120223792219292,Entertainment,1,0,0
Virgin Active Health Club,4240293.0,51.60295812526834,0.068742593444958,Sports,0,0,1
Hither Green Railwayman's Club,4250314.0,51.45183578349462,-0.0049651649576088,Entertainment,1,0,0
West London Trade Union Club,4250314.0,51.5064346382215,-0.2656799111571653,Entertainment,1,0,0
Trent Park Equestrian Centre,4230321.0,51.64924586254183,-0.1311932767497048,Sports,0,0,1
The Travellers Club,4250314.0,51.50673583960237,-0.1330111651205911,Entertainment,1,0,0
National Association of Railway Clubs,4250314.0,51.4489458497971,-0.4023470385666851,Entertainment,1,0,0
The Arkley 9,4240292.0,51.647661644111366,-0.2385937224218406,Sports,0,0,1
Richmond Bridge Club,4250314.0,51.453654144748654,-0.3112959680675932,Entertainment,1,0,0
Cousins Professional Snooker & Pool Club,4240301.0,51.55788500644872,-0.1184804494483299,Sports,0,0,1
Askonas Holt,4210273.0,51.51514015147131,-0.1092037139089266,Entertainment,1,0,0
Loring Sports Ground,4240302.0,51.43131371278472,0.1396009037450515,Sports,0,0,1
Kings Hall Leisure Centre,4240293.0,51.55106462316984,-0.0525422966829293,Sports,0,0,1
Twisted Stone Golf Club,4240292.0,51.32816469335522,-0.4992565350815335,Sports,0,0,1
Millhouse Social Club Ltd,4250314.0,51.527310620492685,0.1630125387200418,Entertainment,1,0,0
Lower Priory Farm,4230321.0,51.61833742786908,-0.3354336528712011,Sports,0,0,1
Legends Gym,4240293.0,51.54802565209808,-0.0743645305358354,Sports,0,0,1
Deborah McKenna Ltd,4210273.0,51.486844338705495,-0.274065803762767,Entertainment,1,0,0
Freeman P R,4210273.0,51.46387475420309,-0.115426521124415,Entertainment,1,0,0
Sunflower Music,4210273.0,51.465378899502944,-0.2548312584566261,Entertainment,1,0,0
A O K Events Ltd,4210273.0,51.46585407564738,-0.1694060310526695,Entertainment,1,0,0
I E Music Ltd,4210273.0,51.50888879379936,-0.2277304144126482,Entertainment,1,0,0
D E F,4210273.0,51.46114373209302,-0.3053002850405452,Entertainment,1,0,0
B G M Entertainment,4210273.0,51.52148234400346,-0.1020061164620722,Entertainment,1,0,0
Danson Park Water Sports Centre,4230287.0,51.45433535921059,0.1218067719600913,Sports,0,0,1
White Hart Lane (Tottenham Hotspur Football Club),4240302.0,51.60330563756799,-0.0658026852467317,Sports,0,0,1
Rough Trade Management,4210273.0,51.52215553552254,-0.2083897986456544,Entertainment,1,0,0
A T C,4210273.0,51.54245367848432,-0.1413128325287904,Entertainment,1,0,0
Tennant Artists,4210273.0,51.47880238002541,-0.1809600898592062,Entertainment,1,0,0
Virgin Active Health Club,4240293.0,51.53137095430909,-0.1052584200190154,Sports,0,0,1
Earcandy,4210273.0,51.40819276201216,-0.1869916992846834,Entertainment,1,0,0
Seabright Productions Ltd,4210273.0,51.51308501035262,-0.1296530040260634,Entertainment,1,0,0
Kafri Studios,4250315.0,51.5348398785838,-0.0758438951515323,Entertainment,1,0,0
The Industry Forum Ltd,4210273.0,51.51869670988381,-0.1212360834657072,Entertainment,1,0,0
N J Live,4210273.0,51.496411199065165,-0.2658875056509968,Entertainment,1,0,0
Roller Bowl,4240290.0,51.59248129005306,0.1441635657242553,Sports,0,0,1
Prime Performers Ltd,4210273.0,51.52027141823818,-0.1039750093512991,Entertainment,1,0,0
Hackney Playbus,4210271.0,51.55172977671246,-0.0347286197365569,Entertainment,1,0,0
Adelphi Theatre,4250315.0,51.51039310181273,-0.1232638213560649,Entertainment,1,0,0
David Lloyd Leisure Ltd,4240293.0,51.65967818394871,-0.0613789063902333,Sports,0,0,1
Roko Chiswick Bridge,4240293.0,51.47654412134951,-0.2675194636520579,Sports,0,0,1
Dagenham Park Leisure Centre,4240293.0,51.535015252839294,0.1550736199111519,Sports,0,0,1
P W Production,4250315.0,51.511414741094434,-0.1275452808574114,Entertainment,1,0,0
Sandown Conference & Banqueting Centre,4250762.0,51.37364794679253,-0.3629151375672994,Entertainment,1,0,0
10 Out of 10 Productions Ltd,4210273.0,51.42202496978847,-0.0345158228781968,Entertainment,1,0,0
Intelligent Lighting,4210273.0,51.57603795608413,0.1641030250490238,Entertainment,1,0,0
M A S Ltd,4240299.0,51.52698006508334,-0.4316205707008217,Sports,0,0,1
Harwood Hall Estate Ltd,4230321.0,51.5413252832803,0.2484603045225378,Sports,0,0,1
Fair View,4250314.0,51.55170616733177,-0.3047207850439248,Entertainment,1,0,0
Chillisauce Ltd,4210273.0,51.49910964649495,-0.07567786126403,Entertainment,1,0,0
Markham & Froggatt & Irwin,4210273.0,51.50876049406955,-0.1342253560691486,Entertainment,1,0,0
Independent Talent Group,4210273.0,51.52023614023696,-0.1348662831364599,Entertainment,1,0,0
Patrick Hambleton Management Ltd,4210273.0,51.54395069274911,-0.0891314869138703,Entertainment,1,0,0
A & J Artists,4210273.0,51.63974612294107,-0.0747447918453647,Entertainment,1,0,0
Susan Scott's Lookalikes,4210273.0,51.56644280211484,-0.1136989421689905,Entertainment,1,0,0
Orangedoor,4210273.0,51.41167905570822,0.0128836699883089,Entertainment,1,0,0
Creative Media Management,4210273.0,51.51415881609029,-0.3056538837444016,Entertainment,1,0,0
The Markham Agency,4210273.0,51.331682104090746,-0.1053915351683832,Entertainment,1,0,0
Woodcote Park Golf Club,4240292.0,51.32881375731421,-0.1498496493986017,Sports,0,0,1
Krulive,4210273.0,51.473737546060136,-0.2029292646686868,Entertainment,1,0,0
Hubbard Casting,4210273.0,51.51004884499495,-0.1236670672385825,Entertainment,1,0,0
Stevenson Withers Associates,4210273.0,51.46596628594217,-0.1337442302795726,Entertainment,1,0,0
Men at Work,4210273.0,51.50157331529044,-0.341780561736089,Entertainment,1,0,0
Newman Hire Company,4210273.0,51.5076045426588,-0.4331649216352863,Entertainment,1,0,0
Event Concept Ltd,4210273.0,51.491001265540056,-0.0590514903933729,Entertainment,1,0,0
The Soho Screening Rooms,4250308.0,51.51459788785487,-0.1365666731658456,Entertainment,1,0,0
Ragasaan,4210273.0,51.54509820214175,-0.3598556371078327,Entertainment,1,0,0
Queen Elizabeth II Centre,4250762.0,51.50070122406042,-0.129021817693672,Entertainment,1,0,0
Lettice,4210273.0,51.48574798462327,-0.1094836129375867,Entertainment,1,0,0
Catered by Justin,4210273.0,51.43541306726773,-0.4427604855396805,Entertainment,1,0,0
Red Herring Catering & Event Management,4210273.0,51.48025589036813,-0.1853336151337751,Entertainment,1,0,0
Reservations 2000,4210273.0,51.41418993230084,-0.3632074109800817,Entertainment,1,0,0
Arena Events Service Group,4210273.0,51.41004667125191,-0.1879565635920876,Entertainment,1,0,0
Eclipse Global,4210273.0,51.39554327211867,-0.0480856584396511,Entertainment,1,0,0
Encore,4210273.0,51.54627829245838,-0.487173851650666,Entertainment,1,0,0
