"name","pointx_class","lat","lon","poi_class","Bus stop","Railway stations","Taxi rank","Underground entrance","id"
"Bus Stop (Randall Avenue Dollis Hill Ln)",10590732,51.55906350323,-0.244895514950793,"Bus stop",1,0,0,0,13795
"Bus Stop (Prince Albert Rd London Zoo)",10590732,51.5346768736969,-0.14670506109568,"Bus stop",1,0,0,0,13796
"Bus Stop (Regent's Park Barracks)",10590732,51.5344564118731,-0.146411222340803,"Bus stop",1,0,0,0,13797
"Bus Stop (Parkway)",10590732,51.5375337151799,-0.145392178888951,"Bus stop",1,0,0,0,13798
"Bus Stop (New Addington Tram Stop)",10590732,51.3428719737028,-0.0180747150725105,"Bus stop",1,0,0,0,13799
"Bus Stop (New Addington Tram Stop)",10590732,51.3430026409054,-0.0172937048585356,"Bus stop",1,0,0,0,13800
"Bus Stop (Peel Way)",10590732,51.5274139567873,-0.467169912920636,"Bus stop",1,0,0,0,13801
"Bus Stop (Brunel University Sports Park)",10590732,51.5287075262688,-0.465007265551951,"Bus stop",1,0,0,0,13802
"Bus Stop (Colham Road)",10590732,51.5255150604779,-0.458815098889405,"Bus stop",1,0,0,0,13803
"Bus Stop (Pier Street)",10590732,51.4923105149555,-0.0061977993556155,"Bus stop",1,0,0,0,13804
"Bus Stop (Pilgrim's Lane)",10590732,51.5546680630648,-0.172564609189643,"Bus stop",1,0,0,0,13805
"Bus Stop (Pilgrim's Lane)",10590732,51.55494372894,-0.17294304005947,"Bus stop",1,0,0,0,13806
"Bus Stop (Ron Leighton Way)",10590732,51.5357161573611,0.0512854943784997,"Bus stop",1,0,0,0,13807
"Bus Stop (Ron Leighton Way)",10590732,51.5355349327079,0.0513638628294627,"Bus stop",1,0,0,0,13808
"Bus Stop (Pimlico Academy & Library)",10590732,51.4876408966237,-0.138429348068251,"Bus stop",1,0,0,0,13809
"Bus Stop (Pimlico Academy & Library)",10590732,51.4883460491811,-0.138098138811561,"Bus stop",1,0,0,0,13810
"Bus Stop (Pimlico Academy & Library)",10590732,51.4882876274998,-0.137250673079881,"Bus stop",1,0,0,0,13811
"Bus Stop (Pine Coombe)",10590732,51.3644388224821,-0.0519655467794625,"Bus stop",1,0,0,0,13812
"Bus Stop (Jollys Lane)",10590732,51.5248939371159,-0.389152824886286,"Bus stop",1,0,0,0,13813
"Bus Stop (Yeading Retail Park)",10590732,51.5239859294211,-0.38785868516654,"Bus stop",1,0,0,0,13814
"Bus Stop (Jubilee Road (Ub6))",10590732,51.5412675799831,-0.320452223293052,"Bus stop",1,0,0,0,13815
"Bus Stop (Jubilee Road (Ub6))",10590732,51.5412801899462,-0.320076823941685,"Bus stop",1,0,0,0,13816
"Bus Stop (Musbury Street)",10590732,51.5146125962017,-0.0533191689605587,"Bus stop",1,0,0,0,13817
"Bus Stop (Musbury Street)",10590732,51.515928075588,-0.0529315811231724,"Bus stop",1,0,0,0,13818
"Bus Stop (Jude Street)",10590732,51.5116311357703,0.0125019120197216,"Bus stop",1,0,0,0,13819
"Bus Stop (Julians Primary School)",10590732,51.4277295125543,-0.114626858858654,"Bus stop",1,0,0,0,13820
"Bus Stop (Julians Primary School)",10590732,51.4289304929509,-0.114376024493579,"Bus stop",1,0,0,0,13821
"Bus Stop (King Alfred Avenue)",10590732,51.4271792118562,-0.0260375869368987,"Bus stop",1,0,0,0,13822
"Bus Stop (King Alfred Avenue)",10590732,51.4268488698509,-0.0267135351971159,"Bus stop",1,0,0,0,13823
"Bus Stop (King Charles Road)",10590732,51.383125383259,-0.287992640462864,"Bus stop",1,0,0,0,13824
"Bus Stop (King David Lane)",10590732,51.5106838331272,-0.0528381405807712,"Bus stop",1,0,0,0,13825
"Bus Stop (King Edward Avenue)",10590732,51.5222390751578,0.213833452156183,"Bus stop",1,0,0,0,13826
"Bus Stop (King Edward Memorial Park)",10590732,51.5092728146449,-0.0507222502847915,"Bus stop",1,0,0,0,13827
"Bus Stop (King Edward Memorial Park)",10590732,51.5089736357052,-0.0505765008686374,"Bus stop",1,0,0,0,13828
"Bus Stop (King Edward Road (En5))",10590732,51.6530731949348,-0.190105890019159,"Bus stop",1,0,0,0,13829
"Bus Stop (King Edward Road (En5))",10590732,51.6532988325419,-0.189576473008509,"Bus stop",1,0,0,0,13830
"Bus Stop (King Edward Road (E10))",10590732,51.5680029501268,-0.0078660758966871,"Bus stop",1,0,0,0,13831
"Bus Stop (King Edward Road (E10))",10590732,51.5677829531264,-0.0081498543600749,"Bus stop",1,0,0,0,13832
"Bus Stop (King Edward's Road)",10590732,51.5373683926597,-0.0568473181738004,"Bus stop",1,0,0,0,13833
"Bus Stop (King Edward Road (E17))",10590732,51.5878227287795,-0.0350769131922281,"Bus stop",1,0,0,0,13834
"Bus Stop (Shipwright Road)",10590732,51.4987859971919,-0.0360849191069074,"Bus stop",1,0,0,0,13835
"Bus Stop (Shipwright Road)",10590732,51.4980257208175,-0.0368667877099859,"Bus stop",1,0,0,0,13836
"Bus Stop (Ladygate Lane)",10590732,51.581359849467,-0.431943007625213,"Bus stop",1,0,0,0,13837
"Bus Stop (Ladygate Lane)",10590732,51.5814847173118,-0.431866544078366,"Bus stop",1,0,0,0,13838
"Bus Stop (Ladysmith Road (E16))",10590732,51.5249303273618,0.013607254109655,"Bus stop",1,0,0,0,13839
"Bus Stop (Ladysmith Road Enfield)",10590732,51.6522617080783,-0.0740843877783681,"Bus stop",1,0,0,0,13840
"Bus Stop (Ladysmith Road Enfield)",10590732,51.6521860601265,-0.0749549674925481,"Bus stop",1,0,0,0,13841
"Bus Stop (Lady Somerset Road Tufnell Park)",10590732,51.554991170043,-0.139907416835159,"Bus stop",1,0,0,0,13842
"Bus Stop (Lady Somerset Road Tufnell Park)",10590732,51.5547483022859,-0.139902899701503,"Bus stop",1,0,0,0,13843
"Bus Stop (Rabbits Road)",10590732,51.5530185596148,0.0543429902923416,"Bus stop",1,0,0,0,13844
"Bus Stop (Ladywood Avenue)",10590732,51.3911541443599,0.0890990521892996,"Bus stop",1,0,0,0,13845
"Bus Stop (Ladywood Avenue)",10590732,51.3909123214525,0.0895480033144162,"Bus stop",1,0,0,0,13846
"Bus Stop (Lake Avenue)",10590732,51.5257352515607,0.217275644793586,"Bus stop",1,0,0,0,13847
"Bus Stop (Lake Avenue)",10590732,51.525469249166,0.217551052942315,"Bus stop",1,0,0,0,13848
"Bus Stop (Lebanon Court)",10590732,51.4491763829938,-0.323545746224512,"Bus stop",1,0,0,0,13849
"Bus Stop (Lebanon Court)",10590732,51.4488491856383,-0.32393190699867,"Bus stop",1,0,0,0,13850
"Bus Stop (Leckwith Avenue)",10590732,51.4772930283604,0.133269796968467,"Bus stop",1,0,0,0,13851
"Bus Stop (Leckwith Avenue)",10590732,51.4771238792665,0.13317549690451,"Bus stop",1,0,0,0,13852
"Bus Stop (Aden Grove)",10590732,51.5537238854218,-0.0884767067533909,"Bus stop",1,0,0,0,13853
"Bus Stop (Poplar Close)",10590732,51.5502904102834,-0.0304057723924645,"Bus stop",1,0,0,0,13854
"Bus Stop (Lee Conservancy Rd Poplar Cl)",10590732,51.5506049227174,-0.0303921876034213,"Bus stop",1,0,0,0,13855
"Bus Stop (Lee Gardens Avenue)",10590732,51.5647083260916,0.234927915317116,"Bus stop",1,0,0,0,13856
"Bus Stop (Lee Gardens Avenue)",10590732,51.5637676975756,0.234737497281143,"Bus stop",1,0,0,0,13857
"Bus Stop (Burnt Ash Road Lee Road)",10590732,51.455837961501,0.0115870665296066,"Bus stop",1,0,0,0,13858
"Bus Stop (Burnt Ash Road Lee Road)",10590732,51.4561294619708,0.0113695734190597,"Bus stop",1,0,0,0,13859
"Bus Stop (Lee Green the Old Tigers Head)",10590732,51.4566359233018,0.0101539134362558,"Bus stop",1,0,0,0,13860
"Bus Stop (Lee Road)",10590732,51.5396558954185,-0.312162332373823,"Bus stop",1,0,0,0,13861
"Bus Stop (Link Way)",10590732,51.3840251083581,0.0425547455637716,"Bus stop",1,0,0,0,13862
"Bus Stop (Clapton Girls' Tech College)",10590732,51.553489905612,-0.0534628800072314,"Bus stop",1,0,0,0,13863
"Bus Stop (Clapton Girls' Tech College)",10590732,51.5532869475616,-0.053154197617091,"Bus stop",1,0,0,0,13864
"Bus Stop (Linstead Way)",10590732,51.4497044261712,-0.216134945232249,"Bus stop",1,0,0,0,13865
"Bus Stop (Sorrel Bank)",10590732,51.3461874694038,-0.0446551290372846,"Bus stop",1,0,0,0,13866
"Bus Stop (Linton Mead Primary School)",10590732,51.5075845538132,0.11270811587709,"Bus stop",1,0,0,0,13867
"Bus Stop (Lionel Road)",10590732,51.4917259437358,-0.291605357956815,"Bus stop",1,0,0,0,13868
"Bus Stop (Lionel Road North)",10590732,51.4999477578291,-0.299222102574417,"Bus stop",1,0,0,0,13869
"Bus Stop (Lionel Road North)",10590732,51.4991582945323,-0.300591370025469,"Bus stop",1,0,0,0,13870
"Bus Stop (Lion Road)",10590732,51.4579133284464,0.135245009120655,"Bus stop",1,0,0,0,13871
"Bus Stop (Lion Road)",10590732,51.4577220467016,0.137352156600766,"Bus stop",1,0,0,0,13872
"Bus Stop (Lord's Cricket Ground)",10590732,51.5311585630822,-0.170622676589761,"Bus stop",1,0,0,0,13873
"Bus Stop (Lord's Cricket Ground)",10590732,51.5306768638185,-0.169719267199939,"Bus stop",1,0,0,0,13874
"Bus Stop (Lordship Lane (N17))",10590732,51.5978852438628,-0.0681122101373762,"Bus stop",1,0,0,0,13875
"Bus Stop (Lordship Lane (N17))",10590732,51.5989264551481,-0.0679958256811698,"Bus stop",1,0,0,0,13876
"Bus Stop (All Hallows Road)",10590732,51.598981384716,-0.0773646052425324,"Bus stop",1,0,0,0,13877
"Bus Stop (Lordship Lane Wood Vale)",10590732,51.4418501297725,-0.0656386722363956,"Bus stop",1,0,0,0,13878
"Bus Stop (Lordship Lane Wood Vale)",10590732,51.4418070959861,-0.0657556078811935,"Bus stop",1,0,0,0,13879
"Bus Stop (Lordship Lane Estate)",10590732,51.4432606946571,-0.0699248813976595,"Bus stop",1,0,0,0,13880
"Bus Stop (Lordship Lane Estate)",10590732,51.4433063586451,-0.0716066003372957,"Bus stop",1,0,0,0,13881
"Bus Stop (Lordship Park)",10590732,51.5643941356925,-0.0926607226331299,"Bus stop",1,0,0,0,13882
"Bus Stop (Lordship Road)",10590732,51.5660539874073,-0.0841503890987242,"Bus stop",1,0,0,0,13883
"Bus Stop (Lordship Road)",10590732,51.5660225549208,-0.083877562556836,"Bus stop",1,0,0,0,13884
"Bus Stop (Lord Street)",10590732,51.5015509661819,0.0508747417562342,"Bus stop",1,0,0,0,13885
"Bus Stop (Manor Road (Tw9))",10590732,51.4673640007515,-0.289031255663177,"Bus stop",1,0,0,0,13886
"Bus Stop (Manordene Road)",10590732,51.5096019400701,0.124489092959335,"Bus stop",1,0,0,0,13887
"Bus Stop (Manor Drive (N14))",10590732,51.6344753590174,-0.140501103770429,"Bus stop",1,0,0,0,13888
"Bus Stop (Manor Farm Road)",10590732,51.5374269327477,-0.30600119554706,"Bus stop",1,0,0,0,13889
"Bus Stop (Manor Farm Road)",10590732,51.5385292701696,-0.305743971488878,"Bus stop",1,0,0,0,13890
"Bus Stop (Manor Gate)",10590732,51.5466026238834,-0.381420392804944,"Bus stop",1,0,0,0,13891
"Bus Stop (Manor Gate)",10590732,51.5463156107668,-0.381473843546534,"Bus stop",1,0,0,0,13892
"Bus Stop (Manor Gate Road)",10590732,51.4131758092684,-0.28781944073302,"Bus stop",1,0,0,0,13893
"Bus Stop (Mashiters Hill)",10590732,51.5962597066819,0.175356336015217,"Bus stop",1,0,0,0,13894
"Bus Stop (Brighton Road (E6))",10590732,51.5274527065818,0.0660950451099695,"Bus stop",1,0,0,0,13895
"Bus Stop (Matthias Road)",10590732,51.5520809145153,-0.0814776173124564,"Bus stop",1,0,0,0,13896
"Bus Stop (Matthias Road)",10590732,51.5519499196606,-0.0811657923874483,"Bus stop",1,0,0,0,13897
"Bus Stop (Mattison Road)",10590732,51.5799965448339,-0.0993395916604661,"Bus stop",1,0,0,0,13898
"Bus Stop (Mawney Road (Rm7))",10590732,51.5828024009082,0.166341367893677,"Bus stop",1,0,0,0,13899
"Bus Stop (Mawney Road (Rm7))",10590732,51.5826522516294,0.166680656506428,"Bus stop",1,0,0,0,13900
"Bus Stop (Mawney Road (Rm1))",10590732,51.5770670051859,0.176922102888273,"Bus stop",1,0,0,0,13901
"Bus Stop (Mawney Road (Rm1))",10590732,51.5770333615219,0.177281316502399,"Bus stop",1,0,0,0,13902
"Bus Stop (Maxey Road)",10590732,51.4911679932777,0.0772316754875388,"Bus stop",1,0,0,0,13903
"Bus Stop (Maxey Road)",10590732,51.4908686033861,0.0768723362037264,"Bus stop",1,0,0,0,13904
"Bus Stop (Maxim Road the Ship)",10590732,51.4852884869855,0.172893314035591,"Bus stop",1,0,0,0,13905
"Bus Stop (Maxwell Road)",10590732,51.5006250870441,-0.465014407553045,"Bus stop",1,0,0,0,13906
"Bus Stop (Millbank)",10590732,51.4946901769647,-0.126516373894477,"Bus stop",1,0,0,0,13907
"Bus Stop (Millbrook Avenue)",10590732,51.4590420333791,0.0840211683195179,"Bus stop",1,0,0,0,13908
"Bus Stop (Mill Lane Chadwell Heath)",10590732,51.5752869169731,0.140727510265571,"Bus stop",1,0,0,0,13909
"Bus Stop (Whalebone Grove)",10590732,51.5744254422637,0.141119987636329,"Bus stop",1,0,0,0,13910
"Bus Stop (Mill Brook Road)",10590732,51.3950096666233,0.114302085077026,"Bus stop",1,0,0,0,13911
"Bus Stop (Millbrook Road)",10590759,51.630279556917,-0.0568817743367265,"Bus stop",1,0,0,0,13912
"Bus Stop (Millennium Village Oval Square)",10590732,51.4940734353011,0.0132555438460524,"Bus stop",1,0,0,0,13913
"Bus Stop (Millennium Village Oval Square)",10590732,51.4940295818339,0.0137146120289832,"Bus stop",1,0,0,0,13914
"Bus Stop (Millennium Primary School)",10590732,51.4940722240836,0.0107055798643616,"Bus stop",1,0,0,0,13915
"Bus Stop (Millennium Primary School)",10590732,51.4938810510298,0.0108412292356547,"Bus stop",1,0,0,0,13916
"Bus Stop (Millennium Village South)",10590732,51.4919793094583,0.0137106914389456,"Bus stop",1,0,0,0,13917
"Bus Stop (Morford Way)",10590732,51.5775672111697,-0.398793538376411,"Bus stop",1,0,0,0,13918
"Bus Stop (Morford Way)",10590732,51.5781373802282,-0.399062143155684,"Bus stop",1,0,0,0,13919
"Bus Stop (Morgan Road)",10590732,51.4123888409738,0.0150144098368257,"Bus stop",1,0,0,0,13920
"Bus Stop (Morgan Road)",10590732,51.4124749947338,0.0152339070921654,"Bus stop",1,0,0,0,13921
"Bus Stop (Morgans Lane)",10590732,51.5255480609095,-0.436167384035011,"Bus stop",1,0,0,0,13922
"Bus Stop (Morgans Walk)",10590732,51.4786085146763,-0.171329184355812,"Bus stop",1,0,0,0,13923
"Bus Stop (L Addiscombe Rd Davidson Rd)",10590732,51.3806821378457,-0.0881361661277187,"Bus stop",1,0,0,0,13924
"Bus Stop (Davidson Road Selhurst)",10590732,51.380778246251,-0.0890662408097326,"Bus stop",1,0,0,0,13925
"Bus Stop (Morley Avenue)",10590732,51.5990616538375,-0.0982982062622497,"Bus stop",1,0,0,0,13926
"Bus Stop (Morley Crescent West)",10590732,51.5946738845547,-0.304290936846559,"Bus stop",1,0,0,0,13927
"Bus Stop (Morley Crescent West)",10590732,51.5944516755079,-0.305093271887277,"Bus stop",1,0,0,0,13928
"Bus Stop (Morley Road)",10590732,51.4589114436699,-0.0120154286880511,"Bus stop",1,0,0,0,13929
"Bus Stop (St Pauls Churchyard)",10590732,51.5130437934142,-0.0974582349708605,"Bus stop",1,0,0,0,13930
"Bus Stop (New City Road Plaistow)",10590732,51.5279008740509,0.0322064736760774,"Bus stop",1,0,0,0,13931
"Bus Stop (New City Road Plaistow)",10590732,51.5285967640962,0.0335638474595503,"Bus stop",1,0,0,0,13932
"Bus Stop (New City Road Upton Park)",10590732,51.5248827031992,0.039265692135407,"Bus stop",1,0,0,0,13933
"Bus Stop (New Cross Bus Garage)",10590732,51.4745156514117,-0.044745134240475,"Bus stop",1,0,0,0,13934
"Bus Stop (New Cross Bus Garage)",10590732,51.474398456099,-0.0441885471774511,"Bus stop",1,0,0,0,13935
"Bus Stop (New Cross Bus Garage)",10590732,51.474098923554,-0.0445613557642011,"Bus stop",1,0,0,0,13936
"Bus Stop (New Cross Bus Garage)",10590732,51.4740936433154,-0.0442447845393133,"Bus stop",1,0,0,0,13937
"Bus Stop (Point Place)",10590732,51.5450879016895,-0.2738877080746,"Bus stop",1,0,0,0,13938
"Bus Stop (North Common Road (W5))",10590732,51.5131604090369,-0.29694300927742,"Bus stop",1,0,0,0,13939
"Bus Stop (North Common Road (Ub8))",10590732,51.554834342125,-0.470186317212499,"Bus stop",1,0,0,0,13940
"Bus Stop (North Common Road (Ub8))",10590732,51.5547143001674,-0.469945126218405,"Bus stop",1,0,0,0,13941
"Bus Stop (Abbotts Road)",10590732,51.5119167960703,-0.382520277151205,"Bus stop",1,0,0,0,13942
"Bus Stop (Northcote Avenue)",10590732,51.5116630819697,-0.380425238826925,"Bus stop",1,0,0,0,13943
"Bus Stop (Northcote Road (Da14))",10590732,51.4291986540206,0.0883452922335249,"Bus stop",1,0,0,0,13944
"Bus Stop (Northcote Road (Da14))",10590732,51.4287185939965,0.0890426938184828,"Bus stop",1,0,0,0,13945
"Bus Stop (Northcote Road Legacy Youth Zone)",10590732,51.3876381814498,-0.0961536060072325,"Bus stop",1,0,0,0,13946
"Bus Stop (Windmill Road Selhurst)",10590732,51.3875154013271,-0.0952388586563885,"Bus stop",1,0,0,0,13947
"Bus Stop (Gunnersbury Park)",10590732,51.5009090353895,-0.288034624035475,"Bus stop",1,0,0,0,13948
"Bus Stop (Gunnersbury Park)",10590732,51.5009132865693,-0.288942161328065,"Bus stop",1,0,0,0,13949
"Bus Stop (Battersea Arts Centre)",10590732,51.4646497960649,-0.161406489057227,"Bus stop",1,0,0,0,13950
"Bus Stop (Battersea Arts Centre)",10590732,51.4648084967455,-0.159485345935574,"Bus stop",1,0,0,0,13951
"Bus Stop (Old Bexley Lane)",10590732,51.4346835417712,0.166174475174533,"Bus stop",1,0,0,0,13952
"Bus Stop (Old Bond Street Royal Academy)",10590732,51.5080936824489,-0.139800606797808,"Bus stop",1,0,0,0,13953
"Bus Stop (Old Broad Street)",10590732,51.5142388787207,-0.0852443394788051,"Bus stop",1,0,0,0,13954
"Bus Stop (Old Broad Street)",10590732,51.5141281680259,-0.0856237049346682,"Bus stop",1,0,0,0,13955
"Bus Stop (Old Bromley Road)",10590732,51.4261607840654,-0.0067770291817009,"Bus stop",1,0,0,0,13956
"Bus Stop (Old Bromley Road)",10590732,51.4261269799225,-0.0063757246227101,"Bus stop",1,0,0,0,13957
"Bus Stop (Earls Court Square)",10590732,51.4891137155512,-0.19408547475607,"Bus stop",1,0,0,0,13958
"Bus Stop (Oldbury Close)",10590732,51.3933954649435,0.119028842436761,"Bus stop",1,0,0,0,13959
"Bus Stop (Oldbury Close)",10590732,51.3932970367096,0.119498661825815,"Bus stop",1,0,0,0,13960
"Bus Stop (Great Titchfield Street Oxford Circus Station)",10590732,51.5154694035203,-0.139918099944697,"Bus stop",1,0,0,0,13961
"Bus Stop (Oxgate Gardens)",10590732,51.5630068876589,-0.230243950672269,"Bus stop",1,0,0,0,13962
"Bus Stop (Oxgate Lane)",10590732,51.5679657226796,-0.230513132198361,"Bus stop",1,0,0,0,13963
"Bus Stop (Oxgate Lane)",10590732,51.5678681543476,-0.228814280370897,"Bus stop",1,0,0,0,13964
"Bus Stop (Oxhawth Crescent East Arm)",10590732,51.3886091241169,0.0637293603556602,"Bus stop",1,0,0,0,13965
"Bus Stop (Oxhawth Crescent West Arm)",10590732,51.3893654850488,0.0600981686996316,"Bus stop",1,0,0,0,13966
"Bus Stop (Oxhawth Crescent West Arm)",10590732,51.3894273302864,0.0591379254765303,"Bus stop",1,0,0,0,13967
"Bus Stop (Oxhawth Crescent)",10590759,51.3879378500421,0.0640584804493528,"Bus stop",1,0,0,0,13968
"Bus Stop (Parkway Raynes Park)",10590732,51.3972723688127,-0.220504221660421,"Bus stop",1,0,0,0,13969
"Bus Stop (Parkway Raynes Park)",10590732,51.397828311362,-0.21980699541727,"Bus stop",1,0,0,0,13970
"Bus Stop (Parkwood Road Bexley)",10590732,51.4409184683585,0.142539240775131,"Bus stop",1,0,0,0,13971
"Bus Stop (Parliament Hill Fields)",10590732,51.5611234361728,-0.150679555631709,"Bus stop",1,0,0,0,13972
"Bus Stop (Parliament Hill Fields)",10590732,51.5610013823021,-0.150352683427059,"Bus stop",1,0,0,0,13973
"Bus Stop (Parsloes Avenue)",10590732,51.5510509335353,0.129881705443284,"Bus stop",1,0,0,0,13974
"Bus Stop (Parsloes Avenue)",10590732,51.5507153421705,0.130039122228275,"Bus stop",1,0,0,0,13975
"Bus Stop (Parsonage Lane Enfield)",10590732,51.6590165831331,-0.0879382936748405,"Bus stop",1,0,0,0,13976
"Bus Stop (Parsonage Lane Enfield)",10590732,51.6588895998801,-0.0878713472931053,"Bus stop",1,0,0,0,13977
"Bus Stop (Parsonage Lane North Cray Church)",10590732,51.4264734621471,0.135274982783066,"Bus stop",1,0,0,0,13978
"Bus Stop (Parsonage Lane North Cray Church)",10590732,51.4255421302603,0.135058944127603,"Bus stop",1,0,0,0,13979
"Bus Stop (Pine Coombe)",10590732,51.3642633047317,-0.0516856878729641,"Bus stop",1,0,0,0,13980
"Bus Stop (Pine Gardens)",10590732,51.3921344260984,-0.281748803440684,"Bus stop",1,0,0,0,13981
"Bus Stop (Pine Grove)",10590732,51.6306171998015,-0.191707842689136,"Bus stop",1,0,0,0,13982
"Bus Stop (Pine Walk)",10590732,51.3436873354949,-0.18546338247223,"Bus stop",1,0,0,0,13983
"Bus Stop (Pine Walk)",10590732,51.3441003951233,-0.184843998762146,"Bus stop",1,0,0,0,13984
"Bus Stop (Pinkwell Infant School)",10590732,51.4990285085403,-0.44077780005827,"Bus stop",1,0,0,0,13985
"Bus Stop (Pinkwell Junior School)",10590732,51.4987161965925,-0.43960708786897,"Bus stop",1,0,0,0,13986
"Bus Stop (Pinkwell Park)",10590732,51.5004348745908,-0.441723923485721,"Bus stop",1,0,0,0,13987
"Bus Stop (Pinkwell Park)",10590732,51.5001090057225,-0.44156214862195,"Bus stop",1,0,0,0,13988
"Bus Stop (Civic Centre Bexleyheath)",10590732,51.4548923421524,0.154377849596564,"Bus stop",1,0,0,0,13989
"Bus Stop (Pinner Cemetery)",10590732,51.5907765446268,-0.372632800566096,"Bus stop",1,0,0,0,13990
"Bus Stop (Pinner Library)",10590732,51.5910081519122,-0.380275730509156,"Bus stop",1,0,0,0,13991
"Bus Stop (Holwell Place)",10590732,51.5903943692422,-0.380759513512336,"Bus stop",1,0,0,0,13992
"Bus Stop (John Roan School)",10590732,51.4791330370917,0.0097892193004948,"Bus stop",1,0,0,0,13993
"Bus Stop (John Ruskin College)",10590732,51.3496589943245,-0.0430569025726029,"Bus stop",1,0,0,0,13994
"Bus Stop (Farnborough Crescent)",10590732,51.3495218056585,-0.0439961965914428,"Bus stop",1,0,0,0,13995
"Bus Stop (John Ruskin College)",10590732,51.34933572197,-0.043085036758682,"Bus stop",1,0,0,0,13996
