"id","opportunity","percentile","cutoff","accessibility"
"900","Entertainment",50,15,8
"901","Entertainment",50,15,3
"902","Entertainment",50,15,0
"903","Entertainment",50,15,3
"904","Entertainment",50,15,1
"905","Entertainment",50,15,0
"906","Entertainment",50,15,3
"907","Entertainment",50,15,5
"908","Entertainment",50,15,6
"909","Entertainment",50,15,2
"910","Entertainment",50,15,0
"911","Entertainment",50,15,2
"912","Entertainment",50,15,5
"913","Entertainment",50,15,0
"914","Entertainment",50,15,1
"915","Entertainment",50,15,0
"916","Entertainment",50,15,0
"917","Entertainment",50,15,4
"918","Entertainment",50,15,0
"919","Entertainment",50,15,0
"920","Entertainment",50,15,3
"921","Entertainment",50,15,4
"922","Entertainment",50,15,1
